"Date","state","Series"
434,"UT","0"
434,"VA","1"
434,"VT","0"
434,"WA","1"
434,"WI","0"
434,"WV","1"
434,"WY","0"
441,"AK","0"
441,"AL","0"
441,"AR","0"
441,"AZ","0"
441,"CA","1"
441,"CO","1"
441,"CT","0"
441,"DE","1"
441,"FL","0"
441,"GA","0"
441,"HI","1"
441,"IA","0"
441,"ID","1"
441,"IL","1"
441,"IN","1"
441,"KS","0"
441,"KY","0"
441,"LA","0"
441,"MA","0"
441,"MD","0"
441,"ME","0"
441,"MI","0"
441,"MN","0"
441,"MO","0"
441,"MS","0"
441,"MT","0"
441,"NC","0"
441,"ND","0"
441,"NE","0"
441,"NH","0"
441,"NJ","0"
441,"NM","1"
441,"NV","0"
441,"NY","0"
441,"OH","0"
441,"OK","0"
441,"OR","1"
441,"PA","0"
441,"RI","1"
441,"SC","0"
441,"SD","0"
441,"TN","0"
441,"TX","0"
441,"UT","0"
441,"VA","1"
441,"VT","0"
441,"WA","1"
441,"WI","0"
441,"WV","1"
441,"WY","0"
448,"AK","0"
448,"AL","0"
448,"AR","0"
448,"AZ","0"
448,"CA","1"
448,"CO","1"
448,"CT","0"
448,"DE","1"
448,"FL","0"
448,"GA","0"
448,"HI","1"
448,"IA","0"
448,"ID","1"
448,"IL","1"
448,"IN","1"
448,"KS","0"
448,"KY","0"
448,"LA","0"
448,"MA","0"
448,"MD","0"
448,"ME","0"
448,"MI","0"
448,"MN","0"
448,"MO","0"
448,"MS","0"
448,"MT","0"
448,"NC","0"
448,"ND","0"
448,"NE","0"
448,"NH","0"
448,"NJ","0"
448,"NM","1"
448,"NV","0"
448,"NY","0"
448,"OH","0"
448,"OK","0"
448,"OR","1"
448,"PA","0"
448,"RI","1"
448,"SC","0"
448,"SD","0"
448,"TN","0"
448,"TX","0"
448,"UT","0"
448,"VA","0"
448,"VT","0"
448,"WA","1"
448,"WI","0"
448,"WV","1"
448,"WY","0"
455,"AK","0"
455,"AL","0"
455,"AR","0"
455,"AZ","0"
455,"CA","1"
455,"CO","1"
455,"CT","0"
455,"DE","1"
455,"FL","0"
455,"GA","0"
455,"HI","1"
455,"IA","0"
455,"ID","1"
455,"IL","1"
455,"IN","1"
455,"KS","0"
455,"KY","0"
455,"LA","0"
455,"MA","0"
455,"MD","0"
455,"ME","0"
455,"MI","0"
455,"MN","0"
455,"MO","0"
455,"MS","0"
455,"MT","0"
455,"NC","0"
455,"ND","0"
455,"NE","0"
455,"NH","0"
455,"NJ","0"
455,"NM","1"
455,"NV","0"
455,"NY","0"
455,"OH","0"
455,"OK","0"
455,"OR","0"
455,"PA","0"
455,"RI","1"
455,"SC","0"
455,"SD","0"
455,"TN","0"
455,"TX","0"
455,"UT","0"
455,"VA","0"
455,"VT","0"
455,"WA","1"
455,"WI","0"
455,"WV","1"
455,"WY","0"
462,"AK","0"
462,"AL","0"
462,"AR","0"
462,"AZ","0"
462,"CA","1"
462,"CO","1"
462,"CT","0"
462,"DE","1"
462,"FL","0"
462,"GA","0"
462,"HI","1"
462,"IA","0"
462,"ID","1"
462,"IL","1"
462,"IN","1"
462,"KS","0"
462,"KY","0"
462,"LA","0"
462,"MA","0"
462,"MD","0"
462,"ME","0"
462,"MI","0"
462,"MN","0"
462,"MO","0"
462,"MS","0"
462,"MT","0"
462,"NC","0"
462,"ND","0"
462,"NE","0"
462,"NH","0"
462,"NJ","0"
462,"NM","1"
462,"NV","0"
462,"NY","0"
462,"OH","0"
462,"OK","0"
462,"OR","0"
462,"PA","0"
462,"RI","1"
462,"SC","0"
462,"SD","0"
462,"TN","0"
462,"TX","0"
462,"UT","0"
462,"VA","0"
462,"VT","0"
462,"WA","1"
462,"WI","0"
462,"WV","0"
462,"WY","0"
469,"AK","0"
469,"AL","0"
469,"AR","0"
469,"AZ","0"
469,"CA","0"
469,"CO","0"
469,"CT","0"
469,"DE","0"
469,"FL","0"
469,"GA","0"
469,"HI","0"
469,"IA","0"
469,"ID","0"
469,"IL","0"
469,"IN","0"
469,"KS","0"
469,"KY","0"
469,"LA","0"
469,"MA","0"
469,"MD","0"
469,"ME","0"
469,"MI","0"
469,"MN","0"
469,"MO","0"
469,"MS","0"
469,"MT","0"
469,"NC","0"
469,"ND","0"
469,"NE","0"
469,"NH","0"
469,"NJ","0"
469,"NM","0"
469,"NV","0"
469,"NY","0"
469,"OH","0"
469,"OK","0"
469,"OR","0"
469,"PA","0"
469,"RI","0"
469,"SC","0"
469,"SD","0"
469,"TN","0"
469,"TX","0"
469,"UT","0"
469,"VA","0"
469,"VT","0"
469,"WA","0"
469,"WI","0"
469,"WV","0"
469,"WY","0"
476,"AK","0"
476,"AL","0"
476,"AR","0"
476,"AZ","0"
476,"CA","0"
476,"CO","0"
476,"CT","0"
476,"DE","0"
476,"FL","0"
476,"GA","0"
476,"HI","0"
476,"IA","0"
476,"ID","0"
476,"IL","0"
476,"IN","0"
476,"KS","0"
476,"KY","0"
476,"LA","0"
476,"MA","0"
476,"MD","0"
476,"ME","0"
476,"MI","0"
476,"MN","0"
476,"MO","0"
476,"MS","0"
476,"MT","0"
476,"NC","0"
476,"ND","0"
476,"NE","0"
476,"NH","0"
476,"NJ","0"
476,"NM","0"
476,"NV","0"
476,"NY","0"
476,"OH","0"
476,"OK","0"
476,"OR","0"
476,"PA","0"
476,"RI","0"
476,"SC","0"
476,"SD","0"
476,"TN","0"
476,"TX","0"
476,"UT","0"
476,"VA","0"
476,"VT","0"
476,"WA","0"
476,"WI","0"
476,"WV","0"
476,"WY","0"
483,"AK","0"
483,"AL","0"
483,"AR","0"
483,"AZ","0"
483,"CA","0"
483,"CO","0"
483,"CT","0"
483,"DE","0"
483,"FL","0"
483,"GA","0"
483,"HI","0"
483,"IA","0"
483,"ID","0"
483,"IL","0"
483,"IN","0"
483,"KS","0"
483,"KY","0"
483,"LA","0"
483,"MA","0"
483,"MD","0"
483,"ME","0"
483,"MI","0"
483,"MN","0"
483,"MO","0"
483,"MS","0"
483,"MT","0"
483,"NC","0"
483,"ND","0"
483,"NE","0"
483,"NH","0"
483,"NJ","0"
483,"NM","0"
483,"NV","0"
483,"NY","0"
483,"OH","0"
483,"OK","0"
483,"OR","0"
483,"PA","0"
483,"RI","0"
483,"SC","0"
483,"SD","0"
483,"TN","0"
483,"TX","0"
483,"UT","0"
483,"VA","0"
483,"VT","0"
483,"WA","0"
483,"WI","0"
483,"WV","0"
483,"WY","0"
490,"AK","0"
490,"AL","0"
490,"AR","0"
490,"AZ","0"
490,"CA","0"
490,"CO","0"
490,"CT","0"
490,"DE","0"
490,"FL","0"
490,"GA","0"
490,"HI","0"
490,"IA","0"
490,"ID","0"
490,"IL","0"
490,"IN","0"
490,"KS","0"
490,"KY","0"
490,"LA","0"
490,"MA","0"
490,"MD","0"
490,"ME","0"
490,"MI","0"
490,"MN","0"
490,"MO","0"
490,"MS","0"
490,"MT","0"
490,"NC","0"
490,"ND","0"
490,"NE","0"
490,"NH","0"
490,"NJ","0"
490,"NM","0"
490,"NV","0"
490,"NY","0"
490,"OH","0"
490,"OK","0"
490,"OR","0"
490,"PA","0"
490,"RI","0"
490,"SC","0"
490,"SD","0"
490,"TN","0"
490,"TX","0"
490,"UT","0"
490,"VA","0"
490,"VT","0"
490,"WA","0"
490,"WI","0"
490,"WV","0"
490,"WY","0"
497,"AK","0"
497,"AL","0"
497,"AR","0"
497,"AZ","0"
497,"CA","0"
497,"CO","0"
497,"CT","0"
497,"DE","0"
497,"FL","0"
497,"GA","0"
497,"HI","0"
497,"IA","0"
497,"ID","0"
497,"IL","0"
497,"IN","0"
497,"KS","0"
497,"KY","0"
497,"LA","0"
497,"MA","0"
497,"MD","0"
497,"ME","0"
497,"MI","0"
497,"MN","0"
497,"MO","0"
497,"MS","0"
497,"MT","0"
497,"NC","0"
497,"ND","0"
497,"NE","0"
497,"NH","0"
497,"NJ","0"
497,"NM","0"
497,"NV","0"
497,"NY","0"
497,"OH","0"
497,"OK","0"
497,"OR","0"
497,"PA","0"
497,"RI","0"
497,"SC","0"
497,"SD","0"
497,"TN","0"
497,"TX","0"
497,"UT","0"
497,"VA","0"
497,"VT","0"
497,"WA","0"
497,"WI","0"
497,"WV","0"
497,"WY","0"
504,"AK","0"
504,"AL","0"
504,"AR","0"
504,"AZ","0"
504,"CA","0"
504,"CO","0"
504,"CT","0"
504,"DE","0"
504,"FL","0"
504,"GA","0"
504,"HI","0"
504,"IA","0"
504,"ID","0"
504,"IL","0"
504,"IN","0"
504,"KS","0"
504,"KY","0"
504,"LA","0"
504,"MA","0"
504,"MD","0"
504,"ME","0"
504,"MI","0"
504,"MN","0"
504,"MO","0"
504,"MS","0"
504,"MT","0"
504,"NC","0"
504,"ND","0"
504,"NE","0"
504,"NH","0"
504,"NJ","0"
504,"NM","0"
504,"NV","0"
504,"NY","0"
504,"OH","0"
504,"OK","0"
504,"OR","0"
504,"PA","0"
504,"RI","0"
504,"SC","0"
504,"SD","0"
504,"TN","0"
504,"TX","0"
504,"UT","0"
504,"VA","0"
504,"VT","0"
504,"WA","0"
504,"WI","0"
504,"WV","0"
504,"WY","0"
511,"AK","0"
511,"AL","0"
511,"AR","0"
511,"AZ","0"
511,"CA","0"
511,"CO","0"
511,"CT","0"
511,"DE","0"
511,"FL","0"
511,"GA","0"
511,"HI","0"
511,"IA","0"
511,"ID","0"
511,"IL","0"
511,"IN","0"
511,"KS","0"
511,"KY","0"
511,"LA","0"
511,"MA","0"
511,"MD","0"
511,"ME","0"
511,"MI","0"
511,"MN","0"
511,"MO","0"
511,"MS","0"
511,"MT","0"
511,"NC","0"
511,"ND","0"
511,"NE","0"
511,"NH","0"
511,"NJ","0"
511,"NM","0"
511,"NV","0"
511,"NY","0"
511,"OH","0"
511,"OK","0"
511,"OR","0"
511,"PA","0"
511,"RI","0"
511,"SC","0"
511,"SD","0"
511,"TN","0"
511,"TX","0"
511,"UT","0"
511,"VA","0"
511,"VT","0"
511,"WA","0"
511,"WI","0"
511,"WV","0"
511,"WY","0"
518,"AK","0"
518,"AL","0"
518,"AR","0"
518,"AZ","0"
518,"CA","0"
518,"CO","0"
518,"CT","0"
518,"DE","0"
518,"FL","0"
518,"GA","0"
518,"HI","0"
518,"IA","0"
518,"ID","0"
518,"IL","0"
518,"IN","0"
518,"KS","0"
518,"KY","0"
518,"LA","0"
518,"MA","0"
518,"MD","0"
518,"ME","0"
518,"MI","0"
518,"MN","0"
518,"MO","0"
518,"MS","0"
518,"MT","0"
518,"NC","0"
518,"ND","0"
518,"NE","0"
518,"NH","0"
518,"NJ","0"
518,"NM","0"
518,"NV","0"
518,"NY","0"
518,"OH","0"
518,"OK","0"
518,"OR","0"
518,"PA","0"
518,"RI","0"
518,"SC","0"
518,"SD","0"
518,"TN","0"
518,"TX","0"
518,"UT","0"
518,"VA","0"
518,"VT","0"
518,"WA","0"
518,"WI","0"
518,"WV","0"
518,"WY","0"
525,"AK","0"
525,"AL","0"
525,"AR","0"
525,"AZ","0"
525,"CA","0"
525,"CO","0"
525,"CT","0"
525,"DE","0"
525,"FL","0"
525,"GA","0"
525,"HI","0"
525,"IA","0"
525,"ID","0"
525,"IL","0"
525,"IN","0"
525,"KS","0"
525,"KY","0"
525,"LA","0"
525,"MA","0"
525,"MD","0"
525,"ME","0"
525,"MI","0"
525,"MN","0"
525,"MO","0"
525,"MS","0"
525,"MT","0"
525,"NC","0"
525,"ND","0"
525,"NE","0"
525,"NH","0"
525,"NJ","0"
525,"NM","0"
525,"NV","0"
525,"NY","0"
525,"OH","0"
525,"OK","0"
525,"OR","0"
525,"PA","0"
525,"RI","0"
525,"SC","0"
525,"SD","0"
525,"TN","0"
525,"TX","0"
525,"UT","0"
525,"VA","0"
525,"VT","0"
525,"WA","0"
525,"WI","0"
525,"WV","0"
525,"WY","0"
532,"AK","0"
532,"AL","0"
532,"AR","0"
532,"AZ","0"
532,"CA","0"
532,"CO","0"
532,"CT","0"
532,"DE","0"
532,"FL","0"
532,"GA","0"
532,"HI","0"
532,"IA","0"
532,"ID","0"
532,"IL","0"
532,"IN","0"
532,"KS","0"
532,"KY","0"
532,"LA","0"
532,"MA","0"
532,"MD","0"
532,"ME","0"
532,"MI","0"
532,"MN","0"
532,"MO","0"
532,"MS","0"
532,"MT","0"
532,"NC","0"
532,"ND","0"
532,"NE","0"
532,"NH","0"
532,"NJ","0"
532,"NM","0"
532,"NV","0"
532,"NY","0"
532,"OH","0"
532,"OK","0"
532,"OR","0"
532,"PA","0"
532,"RI","0"
532,"SC","0"
532,"SD","0"
532,"TN","0"
532,"TX","0"
532,"UT","0"
532,"VA","0"
532,"VT","0"
532,"WA","0"
532,"WI","0"
532,"WV","0"
532,"WY","0"
539,"AK","0"
539,"AL","0"
539,"AR","0"
539,"AZ","0"
539,"CA","0"
539,"CO","0"
539,"CT","0"
539,"DE","0"
539,"FL","0"
539,"GA","0"
539,"HI","0"
539,"IA","0"
539,"ID","0"
539,"IL","0"
539,"IN","0"
539,"KS","0"
539,"KY","0"
539,"LA","0"
539,"MA","0"
539,"MD","0"
539,"ME","0"
539,"MI","0"
539,"MN","0"
539,"MO","0"
539,"MS","0"
539,"MT","0"
539,"NC","0"
539,"ND","0"
539,"NE","0"
539,"NH","0"
539,"NJ","0"
539,"NM","0"
539,"NV","0"
539,"NY","0"
539,"OH","0"
539,"OK","0"
539,"OR","0"
539,"PA","0"
539,"RI","0"
539,"SC","0"
539,"SD","0"
539,"TN","0"
539,"TX","0"
539,"UT","0"
539,"VA","0"
539,"VT","0"
539,"WA","0"
539,"WI","0"
539,"WV","0"
539,"WY","0"
546,"AK","0"
546,"AL","0"
546,"AR","0"
546,"AZ","0"
546,"CA","0"
546,"CO","0"
546,"CT","0"
546,"DE","0"
546,"FL","0"
546,"GA","0"
546,"HI","0"
546,"IA","0"
546,"ID","0"
546,"IL","0"
546,"IN","0"
546,"KS","0"
546,"KY","0"
546,"LA","0"
546,"MA","0"
546,"MD","0"
546,"ME","0"
546,"MI","0"
546,"MN","0"
546,"MO","0"
546,"MS","0"
546,"MT","0"
546,"NC","0"
546,"ND","0"
546,"NE","0"
546,"NH","0"
546,"NJ","0"
546,"NM","0"
546,"NV","0"
546,"NY","0"
546,"OH","0"
546,"OK","0"
546,"OR","0"
546,"PA","0"
546,"RI","0"
546,"SC","0"
546,"SD","0"
546,"TN","0"
546,"TX","0"
546,"UT","0"
546,"VA","0"
546,"VT","0"
546,"WA","0"
546,"WI","0"
546,"WV","0"
546,"WY","0"
553,"AK","0"
553,"AL","0"
553,"AR","0"
553,"AZ","0"
553,"CA","0"
553,"CO","0"
553,"CT","0"
553,"DE","0"
553,"FL","0"
553,"GA","0"
553,"HI","0"
553,"IA","0"
553,"ID","0"
553,"IL","0"
553,"IN","0"
553,"KS","0"
553,"KY","0"
553,"LA","0"
553,"MA","0"
553,"MD","0"
553,"ME","0"
553,"MI","0"
553,"MN","0"
553,"MO","0"
553,"MS","0"
553,"MT","0"
553,"NC","0"
553,"ND","0"
553,"NE","0"
553,"NH","0"
553,"NJ","0"
553,"NM","0"
553,"NV","0"
553,"NY","0"
553,"OH","0"
553,"OK","0"
553,"OR","0"
553,"PA","0"
553,"RI","0"
553,"SC","0"
553,"SD","0"
553,"TN","0"
553,"TX","0"
553,"UT","0"
553,"VA","0"
553,"VT","0"
553,"WA","0"
553,"WI","0"
553,"WV","0"
553,"WY","0"
560,"AK","0"
560,"AL","0"
560,"AR","0"
560,"AZ","0"
560,"CA","0"
560,"CO","0"
560,"CT","0"
560,"DE","0"
560,"FL","0"
560,"GA","0"
560,"HI","0"
560,"IA","0"
560,"ID","0"
560,"IL","0"
560,"IN","0"
560,"KS","0"
560,"KY","0"
560,"LA","0"
560,"MA","0"
560,"MD","0"
560,"ME","0"
560,"MI","0"
560,"MN","0"
560,"MO","0"
560,"MS","0"
560,"MT","0"
560,"NC","0"
560,"ND","0"
560,"NE","0"
560,"NH","0"
560,"NJ","0"
560,"NM","0"
560,"NV","0"
560,"NY","0"
560,"OH","0"
560,"OK","0"
560,"OR","0"
560,"PA","0"
560,"RI","0"
560,"SC","0"
560,"SD","0"
560,"TN","0"
560,"TX","0"
560,"UT","0"
560,"VA","0"
560,"VT","0"
560,"WA","0"
560,"WI","0"
560,"WV","0"
560,"WY","0"
567,"AK","0"
567,"AL","0"
567,"AR","0"
567,"AZ","0"
567,"CA","0"
567,"CO","0"
567,"CT","0"
567,"DE","0"
567,"FL","0"
567,"GA","0"
567,"HI","0"
567,"IA","0"
567,"ID","0"
567,"IL","0"
567,"IN","0"
567,"KS","0"
567,"KY","0"
567,"LA","0"
567,"MA","0"
567,"MD","0"
567,"ME","0"
567,"MI","0"
567,"MN","0"
567,"MO","0"
567,"MS","0"
567,"MT","0"
567,"NC","0"
567,"ND","0"
567,"NE","0"
567,"NH","0"
567,"NJ","0"
567,"NM","0"
567,"NV","0"
567,"NY","0"
567,"OH","0"
567,"OK","0"
567,"OR","0"
567,"PA","0"
567,"RI","0"
567,"SC","0"
567,"SD","0"
567,"TN","0"
567,"TX","0"
567,"UT","0"
567,"VA","0"
567,"VT","0"
567,"WA","0"
567,"WI","0"
567,"WV","0"
567,"WY","0"
574,"AK","0"
574,"AL","0"
574,"AR","0"
574,"AZ","0"
574,"CA","0"
574,"CO","0"
574,"CT","0"
574,"DE","0"
574,"FL","0"
574,"GA","0"
574,"HI","0"
574,"IA","0"
574,"ID","0"
574,"IL","0"
574,"IN","0"
574,"KS","0"
574,"KY","0"
574,"LA","0"
574,"MA","0"
574,"MD","0"
574,"ME","0"
574,"MI","0"
574,"MN","0"
574,"MO","0"
574,"MS","0"
574,"MT","0"
574,"NC","0"
574,"ND","0"
574,"NE","0"
574,"NH","0"
574,"NJ","0"
574,"NM","0"
574,"NV","0"
574,"NY","0"
574,"OH","0"
574,"OK","0"
574,"OR","0"
574,"PA","0"
574,"RI","0"
574,"SC","0"
574,"SD","0"
574,"TN","0"
574,"TX","0"
574,"UT","0"
574,"VA","0"
574,"VT","0"
574,"WA","0"
574,"WI","0"
574,"WV","0"
574,"WY","0"
581,"AK","0"
581,"AL","0"
581,"AR","0"
581,"AZ","0"
581,"CA","0"
581,"CO","0"
581,"CT","0"
581,"DE","0"
581,"FL","0"
581,"GA","0"
581,"HI","0"
581,"IA","0"
581,"ID","0"
581,"IL","0"
581,"IN","0"
581,"KS","0"
581,"KY","0"
581,"LA","0"
581,"MA","0"
581,"MD","0"
581,"ME","0"
581,"MI","0"
581,"MN","0"
581,"MO","0"
581,"MS","0"
581,"MT","0"
581,"NC","0"
581,"ND","0"
581,"NE","0"
581,"NH","0"
581,"NJ","0"
581,"NM","0"
581,"NV","0"
581,"NY","0"
581,"OH","0"
581,"OK","0"
581,"OR","0"
581,"PA","0"
581,"RI","0"
581,"SC","0"
581,"SD","0"
581,"TN","0"
581,"TX","0"
581,"UT","0"
581,"VA","0"
581,"VT","0"
581,"WA","0"
581,"WI","0"
581,"WV","0"
581,"WY","0"
588,"AK","0"
588,"AL","0"
588,"AR","0"
588,"AZ","0"
588,"CA","0"
588,"CO","0"
588,"CT","0"
588,"DE","0"
588,"FL","0"
588,"GA","0"
588,"HI","0"
588,"IA","0"
588,"ID","0"
588,"IL","0"
588,"IN","0"
588,"KS","0"
588,"KY","0"
588,"LA","0"
588,"MA","0"
588,"MD","0"
588,"ME","0"
588,"MI","0"
588,"MN","0"
588,"MO","0"
588,"MS","0"
588,"MT","0"
588,"NC","0"
588,"ND","0"
588,"NE","0"
588,"NH","0"
588,"NJ","0"
588,"NM","0"
588,"NV","0"
588,"NY","0"
588,"OH","0"
588,"OK","0"
588,"OR","0"
588,"PA","0"
588,"RI","0"
588,"SC","0"
588,"SD","0"
588,"TN","0"
588,"TX","0"
588,"UT","0"
588,"VA","0"
588,"VT","0"
588,"WA","0"
588,"WI","0"
588,"WV","0"
588,"WY","0"
595,"AK","0"
595,"AL","0"
595,"AR","0"
595,"AZ","0"
595,"CA","0"
595,"CO","0"
595,"CT","0"
595,"DE","0"
595,"FL","0"
595,"GA","0"
595,"HI","0"
595,"IA","0"
595,"ID","0"
595,"IL","0"
595,"IN","0"
595,"KS","0"
595,"KY","0"
595,"LA","0"
595,"MA","0"
595,"MD","0"
595,"ME","0"
595,"MI","0"
595,"MN","0"
595,"MO","0"
595,"MS","0"
595,"MT","0"
595,"NC","0"
595,"ND","0"
595,"NE","0"
595,"NH","0"
595,"NJ","0"
595,"NM","0"
595,"NV","0"
595,"NY","0"
595,"OH","0"
595,"OK","0"
595,"OR","0"
595,"PA","0"
595,"RI","0"
595,"SC","0"
595,"SD","0"
595,"TN","0"
595,"TX","0"
595,"UT","0"
595,"VA","0"
595,"VT","0"
595,"WA","0"
595,"WI","0"
595,"WV","0"
595,"WY","0"
602,"AK","0"
602,"AL","0"
602,"AR","0"
602,"AZ","0"
602,"CA","0"
602,"CO","0"
602,"CT","0"
602,"DE","0"
602,"FL","0"
602,"GA","0"
602,"HI","0"
602,"IA","0"
602,"ID","0"
602,"IL","0"
602,"IN","0"
602,"KS","0"
602,"KY","0"
602,"LA","0"
602,"MA","0"
602,"MD","0"
602,"ME","0"
602,"MI","0"
602,"MN","0"
602,"MO","0"
602,"MS","0"
602,"MT","0"
602,"NC","0"
602,"ND","0"
602,"NE","0"
602,"NH","0"
602,"NJ","0"
602,"NM","0"
602,"NV","0"
602,"NY","0"
602,"OH","0"
602,"OK","0"
602,"OR","0"
602,"PA","0"
602,"RI","0"
602,"SC","0"
602,"SD","0"
602,"TN","0"
602,"TX","0"
602,"UT","0"
602,"VA","0"
602,"VT","0"
602,"WA","0"
602,"WI","0"
602,"WV","0"
602,"WY","0"
609,"AK","0"
609,"AL","0"
609,"AR","0"
609,"AZ","0"
609,"CA","0"
609,"CO","0"
609,"CT","0"
609,"DE","0"
609,"FL","0"
609,"GA","0"
609,"HI","0"
609,"IA","0"
609,"ID","0"
609,"IL","0"
609,"IN","0"
609,"KS","0"
609,"KY","0"
609,"LA","0"
609,"MA","0"
609,"MD","0"
609,"ME","0"
609,"MI","0"
609,"MN","0"
609,"MO","0"
609,"MS","0"
609,"MT","0"
609,"NC","0"
609,"ND","0"
609,"NE","0"
609,"NH","0"
609,"NJ","0"
609,"NM","0"
609,"NV","0"
609,"NY","0"
609,"OH","0"
609,"OK","0"
609,"OR","0"
609,"PA","0"
609,"RI","0"
609,"SC","0"
609,"SD","0"
609,"TN","0"
609,"TX","0"
609,"UT","0"
609,"VA","0"
609,"VT","0"
609,"WA","0"
609,"WI","0"
609,"WV","0"
609,"WY","0"
616,"AK","0"
616,"AL","0"
616,"AR","0"
616,"AZ","0"
616,"CA","0"
616,"CO","0"
616,"CT","0"
616,"DE","0"
616,"FL","0"
616,"GA","0"
616,"HI","0"
616,"IA","0"
616,"ID","0"
616,"IL","0"
616,"IN","0"
616,"KS","0"
616,"KY","0"
616,"LA","0"
616,"MA","0"
616,"MD","0"
616,"ME","0"
616,"MI","0"
616,"MN","0"
616,"MO","0"
616,"MS","0"
616,"MT","0"
616,"NC","0"
616,"ND","0"
616,"NE","0"
616,"NH","0"
616,"NJ","0"
616,"NM","0"
616,"NV","0"
616,"NY","0"
616,"OH","0"
616,"OK","0"
616,"OR","0"
616,"PA","0"
616,"RI","0"
616,"SC","0"
616,"SD","0"
616,"TN","0"
616,"TX","0"
616,"UT","0"
616,"VA","0"
616,"VT","0"
616,"WA","0"
616,"WI","0"
616,"WV","0"
616,"WY","0"
623,"AK","0"
623,"AL","0"
623,"AR","0"
623,"AZ","0"
623,"CA","0"
623,"CO","0"
623,"CT","0"
623,"DE","0"
623,"FL","0"
623,"GA","0"
623,"HI","0"
623,"IA","0"
623,"ID","0"
623,"IL","0"
623,"IN","0"
623,"KS","0"
623,"KY","0"
623,"LA","0"
623,"MA","0"
623,"MD","0"
623,"ME","0"
623,"MI","0"
623,"MN","0"
623,"MO","0"
623,"MS","0"
623,"MT","0"
623,"NC","0"
623,"ND","0"
623,"NE","0"
623,"NH","0"
623,"NJ","0"
623,"NM","0"
623,"NV","0"
623,"NY","0"
623,"OH","0"
623,"OK","0"
623,"OR","0"
623,"PA","0"
623,"RI","0"
623,"SC","0"
623,"SD","0"
623,"TN","0"
623,"TX","0"
623,"UT","0"
623,"VA","0"
623,"VT","0"
623,"WA","0"
623,"WI","0"
623,"WV","0"
623,"WY","0"
630,"AK","0"
630,"AL","0"
630,"AR","0"
630,"AZ","0"
630,"CA","0"
630,"CO","0"
630,"CT","0"
630,"DE","0"
630,"FL","0"
630,"GA","0"
630,"HI","0"
630,"IA","0"
630,"ID","0"
630,"IL","0"
630,"IN","0"
630,"KS","0"
630,"KY","0"
630,"LA","0"
630,"MA","0"
630,"MD","0"
630,"ME","0"
630,"MI","0"
630,"MN","0"
630,"MO","0"
630,"MS","0"
630,"MT","0"
630,"NC","0"
630,"ND","0"
630,"NE","0"
630,"NH","0"
630,"NJ","0"
630,"NM","0"
630,"NV","0"
630,"NY","0"
630,"OH","0"
630,"OK","0"
630,"OR","0"
630,"PA","0"
630,"RI","0"
630,"SC","0"
630,"SD","0"
630,"TN","0"
630,"TX","0"
630,"UT","0"
630,"VA","0"
630,"VT","0"
630,"WA","0"
630,"WI","0"
630,"WV","0"
630,"WY","0"
637,"AK","0"
637,"AL","0"
637,"AR","0"
637,"AZ","0"
637,"CA","0"
637,"CO","0"
637,"CT","0"
637,"DE","0"
637,"FL","0"
637,"GA","0"
637,"HI","0"
637,"IA","0"
637,"ID","0"
637,"IL","0"
637,"IN","0"
637,"KS","0"
637,"KY","0"
637,"LA","0"
637,"MA","0"
637,"MD","0"
637,"ME","0"
637,"MI","0"
637,"MN","0"
637,"MO","0"
637,"MS","0"
637,"MT","0"
637,"NC","0"
637,"ND","0"
637,"NE","0"
637,"NH","0"
637,"NJ","0"
637,"NM","0"
637,"NV","0"
637,"NY","0"
637,"OH","0"
637,"OK","0"
637,"OR","0"
637,"PA","0"
637,"RI","0"
637,"SC","0"
637,"SD","0"
637,"TN","0"
637,"TX","0"
637,"UT","0"
637,"VA","0"
637,"VT","0"
637,"WA","0"
637,"WI","0"
637,"WV","0"
637,"WY","0"
644,"AK","0"
644,"AL","0"
644,"AR","0"
644,"AZ","0"
644,"CA","0"
644,"CO","0"
644,"CT","0"
644,"DE","0"
644,"FL","0"
644,"GA","0"
644,"HI","0"
644,"IA","0"
644,"ID","0"
644,"IL","0"
644,"IN","0"
644,"KS","0"
644,"KY","0"
644,"LA","0"
644,"MA","0"
644,"MD","0"
644,"ME","0"
644,"MI","0"
644,"MN","0"
644,"MO","0"
644,"MS","0"
644,"MT","0"
644,"NC","0"
644,"ND","0"
644,"NE","0"
644,"NH","0"
644,"NJ","0"
644,"NM","0"
644,"NV","0"
644,"NY","0"
644,"OH","0"
644,"OK","0"
644,"OR","0"
644,"PA","0"
644,"RI","0"
644,"SC","0"
644,"SD","0"
644,"TN","0"
644,"TX","0"
644,"UT","0"
644,"VA","0"
644,"VT","0"
644,"WA","0"
644,"WI","0"
644,"WV","0"
644,"WY","0"
651,"AK","0"
651,"AL","0"
651,"AR","0"
651,"AZ","0"
651,"CA","0"
651,"CO","0"
651,"CT","0"
651,"DE","0"
651,"FL","0"
651,"GA","0"
651,"HI","0"
651,"IA","0"
651,"ID","0"
651,"IL","0"
651,"IN","0"
651,"KS","0"
651,"KY","0"
651,"LA","0"
651,"MA","0"
651,"MD","0"
651,"ME","0"
651,"MI","0"
651,"MN","0"
651,"MO","0"
651,"MS","0"
651,"MT","0"
651,"NC","0"
651,"ND","0"
651,"NE","0"
651,"NH","0"
651,"NJ","0"
651,"NM","0"
651,"NV","0"
651,"NY","0"
651,"OH","0"
651,"OK","0"
651,"OR","0"
651,"PA","0"
651,"RI","0"
651,"SC","0"
